incident_id,timestamp,status,threat_id,threat_name,threat_type,severity,asset_id,asset_name,asset_type,asset_owner_department,asset_vulnerability_score,employee_id,emp_name,emp_department,emp_security_training,time_to_resolve_hours,data_breached_gb,financial_impact_k,description
2114,2023-01-02 21:27:36.560393,Resolved,5,Insider Threat,Insider,9,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,6,Jeremy Allen,Databaseadministrator,Pending,142,63.02,810.65,Threat: Insider Threat; Type: Insider; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Jeremy Allen; Severity: 9
4520,2023-01-03 17:35:41.560393,Resolved,1,Phishing,Social Engineering,3,25,Gamesdeveloper Cloud Storage 25,Workstation,Electricalengineer,1,3,Veronica Fitzgerald,Purchasingmanager,Completed,8,0.0,15.4,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 25 (Workstation); User: Veronica Fitzgerald; Severity: 3
2081,2023-01-03 18:28:05.560393,Resolved,1,Phishing,Social Engineering,3,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,6,Jeremy Allen,Databaseadministrator,Pending,8,2.8,49.58,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 44 (Database); User: Jeremy Allen; Severity: 3
2327,2023-01-04 11:09:27.560393,Resolved,2,Malware,Malicious Code,6,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,3,Veronica Fitzgerald,Purchasingmanager,Completed,241,0.0,31.83,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: Veronica Fitzgerald; Severity: 6
1146,2023-01-04 11:22:52.560393,Resolved,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,1,John Nelson,Consultingcivilengineer,Pending,13,40.83,597.09,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: John Nelson; Severity: 3"
1854,2023-01-05 03:45:49.560393,Closed,2,Malware,Malicious Code,6,39,Purchasingmanager Database 39,Cloud Storage,Clinicalresearchassociate,5,15,Amy Lawrence,Miningengineer,Completed,88,98.59,1812.62,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Database 39 (Cloud Storage); User: Amy Lawrence; Severity: 6
3376,2023-01-05 09:26:33.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,6,Jeremy Allen,Databaseadministrator,Pending,50,0.0,7.84,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Jeremy Allen; Severity: 3"
3567,2023-01-05 13:21:26.560393,Resolved,4,DoS Attack,Denial of Service,8,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,1,John Nelson,Consultingcivilengineer,Pending,237,95.24,1326.45,Threat: DoS Attack; Type: Denial of Service; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: John Nelson; Severity: 8
1565,2023-01-05 18:22:59.560393,Resolved,5,Insider Threat,Insider,9,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,9,Emily Soto,Themeparkmanager,Pending,461,7.23,167.27,Threat: Insider Threat; Type: Insider; Asset: Fieldseismologist Database 1 (Database); User: Emily Soto; Severity: 9
3833,2023-01-05 23:14:17.560393,Closed,5,Insider Threat,Insider,9,11,Themeparkmanager Database 11,Database,Miningengineer,1,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,45,5.06,225.88,Threat: Insider Threat; Type: Insider; Asset: Themeparkmanager Database 11 (Database); User: Ashley Lester; Severity: 9
941,2023-01-06 10:23:32.560393,Resolved,3,Ransomware,Malicious Code,10,32,Clinicalresearchassociate Cloud Storage 32,Workstation,Databaseadministrator,4,1,John Nelson,Consultingcivilengineer,Pending,59,0.0,39.6,Threat: Ransomware; Type: Malicious Code; Asset: Clinicalresearchassociate Cloud Storage 32 (Workstation); User: John Nelson; Severity: 10
2707,2023-01-06 13:58:31.560393,Resolved,2,Malware,Malicious Code,6,3,Purchasingmanager Server 3,Server,Miningengineer,5,8,Alyssa Carpenter,"Administrator,CivilService",Pending,153,92.04,1776.22,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Alyssa Carpenter; Severity: 6
2614,2023-01-07 11:28:36.560393,Resolved,1,Phishing,Social Engineering,3,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,15,Amy Lawrence,Miningengineer,Completed,188,0.0,30.23,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Workstation 37 (Database); User: Amy Lawrence; Severity: 3
4551,2023-01-07 22:06:22.560393,Resolved,5,Insider Threat,Insider,9,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,60,4.54,202.46,"Threat: Insider Threat; Type: Insider; Asset: Administrator,CivilService Server 28 (Server); User: Alyssa Carpenter; Severity: 9"
413,2023-01-08 11:40:35.560393,Resolved,2,Malware,Malicious Code,6,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,10,Eric Perez,Childpsychotherapist,Completed,121,2.52,68.1,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Eric Perez; Severity: 6"
2801,2023-01-08 19:09:37.560393,Closed,3,Ransomware,Malicious Code,10,29,Fieldseismologist Cloud Storage 29,Database,"Engineer,materials",3,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,94,46.61,1673.86,Threat: Ransomware; Type: Malicious Code; Asset: Fieldseismologist Cloud Storage 29 (Database); User: Ashley Lester; Severity: 10
2955,2023-01-09 00:16:30.560393,Resolved,1,Phishing,Social Engineering,3,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,6,Jeremy Allen,Databaseadministrator,Pending,26,0.0,16.58,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 18 (Server); User: Jeremy Allen; Severity: 3
4585,2023-01-09 04:39:28.560393,Closed,1,Phishing,Social Engineering,3,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,2,Angela Sanchez,Gamesdeveloper,Completed,27,22.84,253.0,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 23 (Cloud Storage); User: Angela Sanchez; Severity: 3
3272,2023-01-09 07:39:02.560393,Resolved,2,Malware,Malicious Code,6,10,Electricalengineer Database 10,Server,"Physicist,medical",1,7,Amy Cox,Electricalengineer,Completed,85,0.0,62.79,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 10 (Server); User: Amy Cox; Severity: 6
860,2023-01-10 08:00:35.560393,Resolved,2,Malware,Malicious Code,6,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,35,0.0,27.73,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Ashley Lester; Severity: 6
4368,2023-01-10 11:07:06.560393,Resolved,1,Phishing,Social Engineering,3,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,9,Emily Soto,Themeparkmanager,Pending,89,13.14,451.52,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Workstation 37 (Database); User: Emily Soto; Severity: 3
3684,2023-01-10 13:04:47.560393,Closed,1,Phishing,Social Engineering,3,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,1,John Nelson,Consultingcivilengineer,Pending,68,0.0,13.25,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: John Nelson; Severity: 3
2324,2023-01-10 18:05:31.560393,Resolved,1,Phishing,Social Engineering,3,3,Purchasingmanager Server 3,Server,Miningengineer,5,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,47,0.0,31.32,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 3 (Server); User: Ashley Lester; Severity: 3
4423,2023-01-10 21:37:19.560393,Resolved,2,Malware,Malicious Code,6,31,Planninganddevelopmentsurveyor Server 31,Server,"Engineer,materials",4,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,275,0.0,24.23,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Server 31 (Server); User: Ashley Lester; Severity: 6
3584,2023-01-11 13:18:05.560393,Resolved,3,Ransomware,Malicious Code,10,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,71,21.91,332.01,Threat: Ransomware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Alyssa Carpenter; Severity: 10
4403,2023-01-12 01:11:06.560393,Resolved,1,Phishing,Social Engineering,3,34,Planninganddevelopmentsurveyor Cloud Storage 34,Server,Planninganddevelopmentsurveyor,4,7,Amy Cox,Electricalengineer,Completed,21,14.54,440.9,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Cloud Storage 34 (Server); User: Amy Cox; Severity: 3
3828,2023-01-12 04:42:30.560393,Resolved,1,Phishing,Social Engineering,3,26,"Physicist,medical Cloud Storage 26",Workstation,Consultingcivilengineer,10,15,Amy Lawrence,Miningengineer,Completed,57,11.6,366.29,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 26 (Workstation); User: Amy Lawrence; Severity: 3"
4195,2023-01-12 18:36:46.560393,Resolved,1,Phishing,Social Engineering,3,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,11,Shaun Ortega,Clinicalresearchassociate,Completed,81,0.0,18.42,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Database 47 (Workstation); User: Shaun Ortega; Severity: 3
716,2023-01-14 04:02:52.560393,Resolved,1,Phishing,Social Engineering,3,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,10,Eric Perez,Childpsychotherapist,Completed,24,0.0,7.41,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Workstation 37 (Database); User: Eric Perez; Severity: 3
153,2023-01-14 07:48:12.560393,Resolved,2,Malware,Malicious Code,6,12,Miningengineer Workstation 12,Database,Clinicalresearchassociate,2,3,Veronica Fitzgerald,Purchasingmanager,Completed,71,0.0,86.15,Threat: Malware; Type: Malicious Code; Asset: Miningengineer Workstation 12 (Database); User: Veronica Fitzgerald; Severity: 6
34,2023-01-14 11:35:16.560393,Resolved,2,Malware,Malicious Code,6,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,9,Emily Soto,Themeparkmanager,Pending,86,58.01,1328.91,Threat: Malware; Type: Malicious Code; Asset: Childpsychotherapist Server 20 (Workstation); User: Emily Soto; Severity: 6
2512,2023-01-14 15:12:43.560393,Resolved,1,Phishing,Social Engineering,3,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,65,0.0,14.18,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Alyssa Carpenter; Severity: 3
711,2023-01-14 16:31:39.560393,Closed,2,Malware,Malicious Code,6,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,7,Amy Cox,Electricalengineer,Completed,447,2.01,34.22,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Server 9 (Workstation); User: Amy Cox; Severity: 6
1355,2023-01-14 23:26:13.560393,Resolved,1,Phishing,Social Engineering,3,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,44,5.17,124.4,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Workstation 16 (Server); User: John Nelson; Severity: 3
4984,2023-01-15 01:01:12.560393,Resolved,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,1,John Nelson,Consultingcivilengineer,Pending,71,36.74,313.14,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: John Nelson; Severity: 6
3795,2023-01-16 02:04:36.560393,Resolved,1,Phishing,Social Engineering,3,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,13,Anita Wright,Fieldseismologist,Completed,34,0.0,21.78,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Anita Wright; Severity: 3
1535,2023-01-16 04:22:26.560393,Resolved,2,Malware,Malicious Code,6,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,4,Christopher Miller,"Engineer,materials",Completed,221,1.69,126.59,"Threat: Malware; Type: Malicious Code; Asset: Administrator,CivilService Server 28 (Server); User: Christopher Miller; Severity: 6"
1334,2023-01-16 05:39:29.560393,Closed,2,Malware,Malicious Code,6,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,5,Megan Garcia,"Physicist,medical",Completed,62,0.0,18.67,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 44 (Database); User: Megan Garcia; Severity: 6
4172,2023-01-16 17:42:32.560393,Resolved,1,Phishing,Social Engineering,3,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,10,Eric Perez,Childpsychotherapist,Completed,58,7.88,301.16,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 22 (Database); User: Eric Perez; Severity: 3
1238,2023-01-16 20:51:08.560393,Resolved,2,Malware,Malicious Code,6,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,9,Emily Soto,Themeparkmanager,Pending,210,0.0,39.87,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Database 40 (Database); User: Emily Soto; Severity: 6"
1402,2023-01-16 23:17:56.560393,Closed,1,Phishing,Social Engineering,3,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,10,Eric Perez,Childpsychotherapist,Completed,30,3.67,142.88,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: Eric Perez; Severity: 3
2815,2023-01-17 00:47:17.560393,Resolved,1,Phishing,Social Engineering,3,39,Purchasingmanager Database 39,Cloud Storage,Clinicalresearchassociate,5,10,Eric Perez,Childpsychotherapist,Completed,30,0.0,21.03,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Database 39 (Cloud Storage); User: Eric Perez; Severity: 3
3613,2023-01-17 05:34:15.560393,Closed,3,Ransomware,Malicious Code,10,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,2,Angela Sanchez,Gamesdeveloper,Completed,385,4.37,348.39,Threat: Ransomware; Type: Malicious Code; Asset: Databaseadministrator Server 9 (Workstation); User: Angela Sanchez; Severity: 10
4232,2023-01-17 09:35:43.560393,Closed,5,Insider Threat,Insider,9,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,10,Eric Perez,Childpsychotherapist,Completed,118,31.0,670.58,Threat: Insider Threat; Type: Insider; Asset: Childpsychotherapist Server 20 (Workstation); User: Eric Perez; Severity: 9
1977,2023-01-17 16:01:12.560393,Resolved,5,Insider Threat,Insider,9,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,9,Emily Soto,Themeparkmanager,Pending,2057,8.51,204.95,Threat: Insider Threat; Type: Insider; Asset: Consultingcivilengineer Workstation 42 (Database); User: Emily Soto; Severity: 9
3848,2023-01-17 17:41:18.560393,Resolved,1,Phishing,Social Engineering,3,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,15,Amy Lawrence,Miningengineer,Completed,19,0.0,26.76,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Amy Lawrence; Severity: 3
1173,2023-01-17 19:46:02.560393,Resolved,1,Phishing,Social Engineering,3,36,Consultingcivilengineer Server 36,Cloud Storage,Consultingcivilengineer,4,15,Amy Lawrence,Miningengineer,Completed,20,24.62,252.73,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Server 36 (Cloud Storage); User: Amy Lawrence; Severity: 3
3975,2023-01-17 23:59:40.560393,Resolved,1,Phishing,Social Engineering,3,45,Purchasingmanager Database 45,Database,"Engineer,materials",6,5,Megan Garcia,"Physicist,medical",Completed,69,0.0,27.15,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Database 45 (Database); User: Megan Garcia; Severity: 3
4398,2023-01-18 04:57:06.560393,Resolved,1,Phishing,Social Engineering,3,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,7,Amy Cox,Electricalengineer,Completed,9,0.0,8.73,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Workstation 16 (Server); User: Amy Cox; Severity: 3
159,2023-01-18 07:50:33.560393,Closed,4,DoS Attack,Denial of Service,8,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,15,Amy Lawrence,Miningengineer,Completed,16,0.0,63.09,Threat: DoS Attack; Type: Denial of Service; Asset: Databaseadministrator Database 47 (Workstation); User: Amy Lawrence; Severity: 8
4743,2023-01-18 18:01:48.560393,Resolved,3,Ransomware,Malicious Code,10,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,72,8.16,220.99,Threat: Ransomware; Type: Malicious Code; Asset: Databaseadministrator Workstation 16 (Server); User: John Nelson; Severity: 10
4572,2023-01-19 04:10:43.560393,Closed,1,Phishing,Social Engineering,3,38,Themeparkmanager Database 38,Database,Childpsychotherapist,2,8,Alyssa Carpenter,"Administrator,CivilService",Pending,6,0.0,24.3,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 38 (Database); User: Alyssa Carpenter; Severity: 3
3489,2023-01-19 05:32:35.560393,Resolved,5,Insider Threat,Insider,9,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,30,85.79,3043.69,"Threat: Insider Threat; Type: Insider; Asset: Physicist,medical Server 17 (Cloud Storage); User: Ashley Lester; Severity: 9"
3418,2023-01-19 07:34:31.560393,Resolved,1,Phishing,Social Engineering,3,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,11,Shaun Ortega,Clinicalresearchassociate,Completed,52,0.0,17.82,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Cloud Storage 13 (Database); User: Shaun Ortega; Severity: 3
1785,2023-01-19 08:02:49.560393,Resolved,1,Phishing,Social Engineering,3,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,9,Emily Soto,Themeparkmanager,Pending,30,0.0,20.45,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Workstation 37 (Database); User: Emily Soto; Severity: 3
